listing_id,id,date,reviewer_id,reviewer_name,comments
9827619,143445307,2017-04-11,29885518,Chris,"Mary was a fantastic host and was very easy to communicate with before and during our stay. She had been very clear that the house is in a quiet area which we really liked. We found we were also able to easily park a car outside and the location allowed us to explore Lane Cove National Park and the Northern beaches which was ideal. 
We found the house to be equipped with everything we needed and were very comfortable. The house is very cosy and homely; we'd love to stay again!"
9827619,146842009,2017-04-23,7840330,Damiano Vesentini,"It was very nice to come back to Mary's house for the third time. Great place, quiet and comfortable. My kids love the place and asking Mary a million questions, which she patiently replies. Will definitely be back again to my home away from home!"
9827619,156740153,2017-05-31,110415744,Marlis,"We had a lovely, great stay at Mary's house, fully recommend staying there! The house was so well equipped and cozy, we really felt at home. Mary is a wonderful host, easy to communicate with and very helpful! Full privacy is given, too. We are 100% satisfied and enjoyed our stay to the fullest!"
9827619,179562787,2017-08-07,12983334,Linda,This is our fourth stay at Mary's and have already rebooked for next year.  Mary is the most gracious and considerate host you can ever meet.  Our stays are always warm and enjoyable.  We really feel it's our home away from home.
9827619,188864405,2017-08-31,56536068,Carlos Eduardo,"Trata-se de um espaço acolhedor, aconchegante, disponibilizando tudo o que se faz necessário com muito conforto. Espaços confortáveis e completos."
9827619,191260978,2017-09-06,89725404,Amey,Simply the best host and the house. Worth every penny. The house is extremely spacious. The neighbourhood is very quiet. You can live here forever
9827619,196674509,2017-09-24,26984055,Sandy,"We have lived in Mary's house for 16 days and strongly recommend this place. It locates in a quiet street and is convenient for shopping and public transport. Mary is very nice and considerate. She prepared a detailed guidebook for guests as well as a lot of life necessities in case they forgot to take or need temporarily. In summary, it is awesome experience of living there not only for tourists but also for new immigrants."
9827619,201731899,2017-10-08,7840330,Damiano Vesentini,Always nice to stay at Mary's house... This is my fourth visit and it was as comfortable as I remembered! Will have to come back again. The location is great and the house is very quiet and welcoming. Communication with Mary was punctual and precise. Great host!
9827619,203336120,2017-10-15,152261129,Emma,"It felt like we were at home, would definitely stay again!"
9827619,205294382,2017-10-21,54567378,Yvonne,"Mary’s cottage was well equiped and very comfortable. It is situated in a quite street with ample parking. Mary met us on arrival and helped us to settle in. She then retired to her section of the house and left us to enjoy our stay. However, she was always available to help us if we required further information about transport and the local area. A very pleasant stay. I would highly recommend this property."
9827619,210169414,2017-11-08,70403545,Fei,good location and very friendly
9827619,212212318,2017-11-16,119330662,Glen,This was our first stay at an Airbnb and we were pleasantly surprised on how nice it was.  We will definitely book Airbnb in the future because of our experience with our stay at Mary’s.
9827619,214903757,2017-11-26,82779847,성웅,"everything is perfect. ex} kitchen.yard.host's kindness.etc..
it takes 8min by bus from eastwood. especilly the house is very peaceful and it makes feel very happy.
I want to get 5 stars more.^^"
9827619,216974152,2017-12-07,154540192,Tatsuki,"Perfect!!
Mary’s house was very good location.
It was very clean and relaxing place.
Mary is very friendly and kind.
We spent the best time in her house.
We never forget this trip.
That became a wonderful memory thanks to her.
We wanna stay her house again.
Thank you so much."
9827619,220309868,2017-12-21,120307638,Sheila,A very pleasant stay.
9827619,222447301,2017-12-29,144996689,Youngsook,동네가 아주 조용하고 깨끗했어요.아이들방도 아주 아늑하니 잠자기에도 아이들이 참으로 좋았고 주방도 활용도가 좋아ㅛ어요
9827619,225241181,2018-01-05,129287798,Angela,"Great location, clean and comfortable. Mary is a lovely host and is a good source for local information, but does not interfere with your stay unless you need anything.  Would recommend for anyone."
22235812,223863802,2018-01-02,40806999,Alejandro,Great and very cosy. Sakura was kind and nice.
8957151,57537056,2015-12-27,48426149,Nancy,"An absolutely beautiful, clean and calm Apartment with an amazing view directly to the sea. The apartment is even more beautiful as we expected. 10 minute walk to a wonderful Beach. Absolutely perfect for spending calm and relaxing days!"
8957151,58013010,2015-12-31,47293477,Matteo,"Spent 3 days at Agnes's Nest, overall location was great, view from the balcony was super. Apartment conditions were good. Agnes was very friendly and responsive."
8957151,68713926,2016-04-06,25731490,Paul,"Although our host, Agnes, was overseas whilst we stayed her apartment, she emailed many times before and gave us two contacts for our stay. Both of which were very helpful, and made us most welcome.
The apartment is superb, and the area is in a beautiful location of Sydney.
Great public transport, 7 minutes from the apartment."
8957151,70776296,2016-04-20,66116715,Steve,"The property is very modern and in a fantastic location.  All the essentials were provided and my Schnoodle Astro was made equally welcome.

Sleeping with the sound of the ocean rolling on on the nearby beach is one of the great aspect of this home.

Thanks for providing a great location

Steve"
8957151,71327189,2016-04-24,49222446,Michael,"Wow, what a gem!  Raven's Nest is simply a piece of heaven.  Greeted promptly and with a smile, this apartment has everything you need for a quite and secluded getaway.  When back in Sydney, I will definitely be visiting the next again."
8957151,73892494,2016-05-11,64598939,Ozgur,Agnes is great host and provide great apt for visitors in so silent and peaceful enviroment. Hope to come back and stay again. I do thank Agnes again.
8957151,75591742,2016-05-22,31201604,Julia,"This place is one of the nicest spots I have ever stayed in through Air B n B. Firstly, we were warmly greeted by a friend of Agnes at the beginning of our stay who provided the keys and gave us the grand tour of the apartment. A really lovely feature of this place is that it is an old hospital. The suburb itself has some rich history which we found interesting to explore.
Once greeted, we were take away by the view. We didn't see any whales but I'm told they do swim past at this time of year. 
We found the apartment clean and homely. Agnes is a lovely artist and the place was furnished and decorated beautifully.
If you do stay here, a car would be preferable. We found it easy to access the airport, city and surrounding beaches with our car and the on-street parking was very easy - there were always plenty of spots for us to park.
Agnes was very kind with letting us check out late which was greatly appreciated. 
This is a spot that doesn't feel like you are in Sydney! It is truly a holiday retreat. Highly recommended, would stay again in a heartbeat."
8957151,78247573,2016-06-06,73832673,Paige,"Beautifully decorated, tidy apartment with an amazing view. The birds nest was amazing,although the weather was terrible I couldn't have been happier staying here. Very friendly and accommodating thank you Agnes!"
8957151,79729454,2016-06-13,9197268,Cate,"Agnes was very helpful and informative. Her friend was able to fit in with my time frame to collect the key, and showed me around the apartment. I felt welome and at home, with tea and coffee available and pantry items also (use/replace, perfect). The apartment is beautifully furnished and the view is wonderful."
8957151,96630670,2016-08-23,53915575,Alistair,Agnes was herself on holiday when we arrived but she had organised a great welcome from Garry who acted on her behalf.  The Nest is just a wonderful place and indeed Little Bay is a fantastic setting.  The facilities and of course the view from the apartment are first class.  We especially loved having breakfast on the balcony whist watching the whales swim by.  There are great places to eat nearby and if you are a golfer then you have 4 courses to choose from on your doorstep.  Highly recommended as a home from home and place to stay.  Many thanks to Agnes (and Garry)
8957151,97852197,2016-08-28,84037083,Melita,It was amazing. I loved the nest with spectacular views.
8957151,100221162,2016-09-08,40107094,Anusha,"Our stay at the nest was a relaxing and great experience. The house is clean, inviting and extremely comfortable. We were even lucky enough to see a few whales from the balcony! Agnes and her friends were extremely attentive and flexible when we were checking in. The area of little bay was beautiful and calm; a great change from the hustle and bustle of the city. Thank you so much for allowing us to stay at your beautiful place Agnes."
8957151,101096585,2016-09-11,58647460,Jennifer,This apartment was stunning! Loved the view and attention to detail in the interior decoration. Also a great location with close proximity to a little beach and golf clubs. More character than your average hotel room!
8957151,105394278,2016-10-01,43008796,Jieshu,"Agnes's nest is excellent and so beautiful. And we didn't meet Agnes but her friend Gary gave us great advices when we arrived. My mom love Agnes's apartment so much. We can see the sea and golf club every morning, these makes my mom feel really relax. Everything is so great. I can't find any places that I'm not satisfied!!! I would highly recommend her apartment and next time my mom came to Sydney, I would like to book Agnes's nest again:)"
8957151,125093713,2017-01-03,66865378,Pacecar1986,"Der Hammer ! Tolles Apartment und eine tolle Lage. Sehr ruhig mit einem schönen Blick auf das Meer. Alles war so wie auf den Bildern und Agnes hat sich liebevoll um uns gekümmert. Wenn wir wieder nach Sydney kommen, werden wir auf alle Fälle zu Ihr gehen."
8957151,126063408,2017-01-08,19642442,Nelke,"As well travelled country dwellers seriously if you want a home away from home yet in the city, if you want to relax & watch the ocean across the nsw golf course, if you cycle swim, run or are active in any way this is the perfect place! 
We can't speak more highly of Agnes or her home."
8957151,127072967,2017-01-15,64006656,Bridget,"The nest lived up to its expectations. The views are amazing and it is in an ideal spot. Quiet, friendly area that is close and in walking distance to cafes and the beach. Easy parking and lots of greenery, parks and places to explore. Thanks Agnes for your place !"
8957151,127754716,2017-01-20,3639183,Dee,"Agnes' place is amazing! We stayed for two nights and wish it could have been longer. It is really close to the beach, only about a 10 minute walk, and driving distance to shops. Agnes made it really easy to check in and we felt very looked after. Great communication and a beautiful place to stay. Can't wait to come back again!"
8957151,128970671,2017-01-28,20046073,Sandie,"Secluded, but close to public transport (one bus to town), great local restaurants a short walk away, bush and beach  nearby for a walk or swim, a friendly host, and wow what a view."
8957151,130842998,2017-02-08,7653113,Lars,Absolutely awesome!
8957151,133339408,2017-02-21,28522798,Lesley,Beautiful and relaxing time in Agnes's Unit.  The view was fabulous.  Great to meet Agnes.
8957151,133473150,2017-02-22,2433373,Brittany & Josh,The host canceled this reservation 16 days before arrival. This is an automated posting.
8957151,133992104,2017-02-25,114284385,Fiona,"Agnes has been an amazing and exceptional host!!  We were there for a weekend. Not only was she there to welcome us on the arrival and shown us everything that we need to know, she is also a host  with a lot of love and care. My dog has heart problems  that needs medication so we need to bring him with us on the trip, and Agnes allowed him to stay. He had a really great time!  The location is amazing and the apartment is very stylish and has a beautiful seaview.  Everything is very clean and well organised. It makes our stay an awesome experience!!  I highly recommend it!! 

We will definitely be back when we visit Sydney next time!! Thanks again Agnes!!"
8957151,135368565,2017-03-04,46702036,April,"The Nest was absolutely stunning and perfect for our 5-day stay in the Sydney area. Little Bay is so quaint - and has a few very nice restaurants - everyone was so kind. We also ventured to a nearby beach and had a beautiful Thai lunch in La Perouse - highly recommend a visit there.  Agnes was lovely and communication was a breeze leading up to our trip. She greeted us at The Nest and was so kind and showed us how everything worked. The apartment is gorgeous and has unique, artistic touches - it was even more beautiful than the photos and has a peaceful energy. My boyfriend and I felt so cosy here. And the views!!! Sunrises were are delight on the patio and we cooked a few meals in the evening, sat on the patio and watched the sea and sky. Highly recommend a stay here - it was just the peaceful retreat we were looking for. Merci beaucoup, Agnes!"
8957151,155858824,2017-05-29,10625333,Mahli,NA
8957151,167483313,2017-07-07,127377684,Stephanie,"This is by far the BEST place I've ever stayed at in Sydney. Agnes is an incredible host, and the nest will exceed your expectations. The views are phenomenal. I loved how the nest is very close to several stores nearby, and is very secure. I highly recommend Agnes's place, and she is a reliable host. Agnes is very good at responding your questions, and will help you in whatever way she can. I'll definitely come back!"
8957151,185147143,2017-08-21,140373117,Paul,"If you like golf, walks in the bush, peace and quiet, then this is the place for you.  We missed having a TV to watch our favourite football team.
Agnes is a wonderful host and her ""nest"" is just perfect for a relaxing getaway."
8393389,48825895,2015-09-28,44799660,Laura,"Thank you so much for hosting me Kharina! 
Unfortunately we couldn't meet but i got to know her lovely flatemates. I had a great weekend at the coogee beach! Thank you a lot!"
8393389,54811190,2015-11-23,40955935,Vincent,L'appartement est très bien localiser situer tout proche de la mer.  Les colocataires sont vraiment sympa et charmante rien à dire très bon séjour
8393389,55316313,2015-11-29,40955935,Vincent,"I had a great stay, the rental is very well located close to the beach Sea two minutes, cool the room clean and the girls were lovely. very well received."
8393389,55518565,2015-12-01,22977705,Thomas,"Kharina's apartment is conveniently located near the beach, various shops and restaurants, and public transportation. 
 
I definitely recommend this place if you are staying in the Coogee area."
8393389,55544273,2015-12-01,49986631,Taga,Only booked a night in this apartment but Kharina is really hospitable and courteous. Definitely book in with her if you want a comfortable low price accommodation with a lovely host
8393389,56260736,2015-12-11,43829601,Jamie,"The flat was always kept clean and tidy. The girls who live here were very accommodating and hospitable hosts. They even invited me to eat with them for a home cooked meal. The main dish was good, but they need to work on their presentation for the dessert."
6417587,55540177,2015-12-01,49688904,Brendan,"A great place to stay in North Bondi very friendly and very house proud a pleasure to stay with Shann
"
6417587,57824472,2015-12-29,7442649,Martin,"Lovely clean  room in nice quiet area of North Bondi, not far from the beach and close to bus station and stores. Shann is a helpful and courteous host. She even provided me with very good organic Food for free. Thanks Shann.Would stronly recommend this place."
6417587,61875191,2016-02-08,10363032,Ruggero,The host canceled this reservation 6 days before arrival. This is an automated posting.
6417587,66933807,2016-03-25,8859896,Mark & Lorena,"I didn't get to stay with Shann, as I had unexpected work commitments overseas which really dissapointed me.  Shann was agreat communicator and very understanding."
6417587,124427449,2017-01-01,107312919,Zahra,"Shanns room/house is great! Perfect location, good view of the Harbour Bridge and city from the entry. Shann wasn't at home what was no big problem because she was reachable 24/7. Only bad thing was that there are two cats at the moment which I didn't know and their hair were everywhere (f.exp: bedsheets, couch)"
6417587,223846375,2018-01-01,2680915,Ellen,"Best stay we ever had! Super clean, super quiet and still right next to Bondi beach and the bus stop to the city center! Nicest house mates ever and the whole house interior is picked with love for details! You immediately feel like home!!! we would come back anytime!!!"
13519188,125628468,2017-01-06,99167335,Fabia,"We would most definitly stay here again and recommend this apartment to couples, perfect location we loved staying in North Bondi. A little noisey at night w mini bus terminal outside and street traffic but we got used to this. There was a lock box around the corner of the building to leave keys, It was a bit of a pain only having one key esp w myself and partner not having a working sim for mobile communication. Minor details, all and all thank you for accommodating us!"
13519188,151078413,2017-05-11,95269028,Tom,"We went to this great apartment for 6 days. The location was great with a nice view to the beach. The Apartment is just 10sec away from the next bus stop to Bondi Junction Station from where you also can go by train in the CBD. All in all, its an about 40min ride to be in the CBD. The bus is going nearly 24h. 
We really enjoyed the time and say thank you Sarah!"
3588344,59071250,2016-01-06,14467843,Albert,"Had an epic Christmas and New Year's at this pad! Really nice place, and the garden that overlooked the bay was awesome for BBQ's. Very nice natural light living room to chill in too."
3598289,19055192,2014-09-05,15941442,Hollie,"We had a fantastic time staying with Leigh and her family. From the moment we arrived we felt welcomed and at home. Nothing was too much trouble for Leigh or her husband Martin. We also really enjoyed chatting with both of them during our time there, and getting to know them.  

Leigh and Martin's son is also lovely. We barely heard him - equally as relaxed and welcoming as his parents!

The bedroom and living room are very private, quiet and comfortable. The large array of dvds and board games are also brilliant. 

The area is amazing. Only a 5 minutes drive to gorgeous Manly where you can catch a ferry to the city (a great tourist experience in itself), and even closer to the centre of Freshwater which has everything you could need. 

We highly recommend Leigh and Martin's place. Great place,  great people and great stay!"
3598289,21382079,2014-10-16,10628838,Sadie,"I had such a fantastic time staying in Freshie with Leigh, Martin, the absolutely gorgeous Charlie (who sleeps likes no other child I've ever met, and I have two of my own!), and their 2 adorable cats :)  I was made to feel welcome from the moment I walked in the door.  Both Leigh and Martin went out of their way to make sure that I wanted for nothing.  And Leigh even dropped me off to my destination one day due to the rainy morning - so generous.  The neighbourhood and beach is spectacular!!  I used to live in Sydney but have never been here, and now want to MOVE there!  No need for me to visit the bustling city, I much preferred the pace of this cute beach, the cafes and shops.  The room was more than comfortable and it was lovely having my own little space downstairs to chill out when I was just too exhausted to do anything else :)  I have absolutely no doubt that if I ever visit this area again - I will be most definitely looking up these guys - thank you so much!!"
3598289,21794452,2014-10-24,21875561,Gaynor,This was my first trip with airbnb and I didn't really know what to expect! All I can say is that Leigh and her family made it a great first experience and one I would repeat and certainly recommend.From the moment I got there they made me feel at home and were so helpful and friendly. my only regret was that I wasn't able to stay for longer!
3598289,22156526,2014-10-31,22386077,Ben,"Host made both my mother very welcome. Was very happy to be able to find a comfortable and friendly place for my mum to stay . 

"
3598289,22524114,2014-11-09,3480732,Claudia,"I stayed at Leigh and Martin's house for few days and enjoyed it very much. They are a very friendly and helpful family. Their baby is already a little boy, a nice boy, and the cats are very cute. From this place, you can walk very easy to the beach, and there is a bus to Manly straight on this street.
Thanks for having a nice time, Claudia"
3598289,23007174,2014-11-20,21817226,Romain,"My Mum and sister stayed for 4 nights , Leigh and her husband were so nice and make you feel like home.
It was a good experience for my Mum and Sister from France."
3598289,23311300,2014-11-28,8662830,Sarah,"My husband and I had a wonderful stay! Leigh and her family were so friendly and accommodating from the second we met them. They made us feel instantly at home, and we're just lovely to talk with.  We really lived the small town of Freshwater- the main square was a few mins walk, and though a small town, it was quite concentrated with cute cafes and such, and the awesomely charming town of Manly was an easy bus ride away. We'd love to return to stay with Leigh in Freshwater again!"
3598289,25279648,2015-01-11,24919063,Susanne,"We had functions to attend in Freshwater Beach on the weekend so our accommodation was perfect and our hosts were very welcoming, friendly and helpful. We recommend this B&B."
3598289,26964647,2015-02-22,22943728,Marie,"Where do begin with this place!  Perhaps with the beautiful iconic leafy Northern Beaches suburban street, a short 10 minute stroll to the beachside, Freshwater town centre and easy street parking right out front.  We were welcomed before we even arrived by great communication from Leigh, and upon arrival we had a tour of our areas and met two sweet kitties (and a cute little boy).  The space for guests is super nice, with a bookshelf filled with movies, interesting books and a flatscreen TV with DVD player.  There's a super comfy couch to chill on.  Up the stairs is a super cute attic-turned-bedroom with fresh bedding and towels, and even a personalised welcome note waiting on the bed.  There's also a TV and DVD upstairs, with another couch and air conditioning to counter the steamy Sydney nights.  Our evening consisted of swimming in the beautiful inground pool, enjoying an oven baked pizza and some red wine, and crashing out early in the comfortable bed (which included ample fluffy pillows).  There was a little info booklet telling us all we needed to know, and we felt we could comfortably contact our hosts if need be.

If you love cats, this is the place for you - but even if you don't, you can shut the door to your private area and keep them on the outside!  The bathroom is lovely and lightfilled, and the shower/bath is more than big enough with complementary hotel style bathroom products to use if you forget something!  

All in all, Leigh and Martin were the perfect hosts, kind, friendly and super genuine people.  It was a joy to share their house for the night, and we wouldn't hesitate to do so again!"
3598289,27208581,2015-02-28,26346829,Amanda,Leigh and Martin were very welcoming and easy going. Love the cats
3598289,27665203,2015-03-09,4028111,Carrie,"Leigh & Martin were extremely friendly and welcoming when we arrived at the property in Freshwater. The property is located in a quiet tree lined street, the bedroom is small but perfectly adequate for what we needed there is also a small private lounge area with TV, the shower room/toilet is shared with the family but this wasn't a problem. The bedroom has a quiet air-con which we were grateful for as it was quite hot when we stayed there. Breakfast was included in the cost and there was plenty to choose from yoghurts/cereals (although you might have to fight Martin for the Frosties!! haha) toast/croissants/marmalades/jams & plenty of tea or coffee. There is also a pool out the back which unfortunately we didn't have time to use & the lovely Freshwater beach is a short walk away. Overall we had a very short but pleasant stay with a lovely family."
3598289,28227572,2015-03-20,19258448,Anette,"It was great spending some time in freshwater with Leigh, Martin, Charlie and the two lovely cats that we would have loved to take with us.
The bed was super comfy, the room really nice and the breakfast was great and we even got some Nutella ;-)
We would definitely come back :-)"
3598289,30120102,2015-04-18,22263387,Felicity,"My mum had a great stay at Leigh and Martin's home. Lovely room, perfect location with easy going, friendly hosts."
3598289,30749938,2015-04-26,31879766,Lyn,Host was very welcoming. Excellent location within walking distance to both Curl Curl and Freshwater beaches. Will stay again.
3598289,30896391,2015-04-28,16772251,Silvie,"We had a great time with Leigh and her family! Such a lovely place to stay, nice cosy atmosphere and the two cats were great. Lovely touch that breakfast was included. Would recommend to anyone staying on that side of town."
3598289,54085538,2015-11-15,4028111,Carrie,The host canceled this reservation 122 days before arrival. This is an automated posting.
3598289,60475070,2016-01-24,14878775,Kevin,"Lots of communication in the lead up, and very friendly throughout the stay. Leigh and Martin gave us our space, but were also happy to chat an provide local advice as required. They even offered us a lift down to the ferry which was way above and beyond. 

Thanks again, team!"
3598289,60797721,2016-01-27,37835208,Jace,"Leigh and her family are the most incredible hosts. Such a warm and welcoming atmosphere. They go above and beyond to make sure that your stay is outstanding (breakfast included, fresh towels, soaps, etc...). The room is a very private upstairs bedroom with your very own downstairs TV room. The location is about as good as it gets. A short walk to the Freshwater restaurants, Freshwater Beach, and Curl Curl. The best part of this beach pad, though, is Leigh and her family. They are welcoming, warm, kind, considerate, and understanding of a travelers needs. We would stay here again in a heart beat."
3598289,61681918,2016-02-07,9271976,Ros,"Leigh bent over backwards to make our arrangements run smoothly at a busy time in her schedule. The location of her home was perfect, being a beautiful walk to both Manly, Dee Why and the lovely beach and shops of Freshwater. Her majestic Burmese cats added to the warm welcome."
3598289,62875699,2016-02-17,44121193,Katrina,Lovely location and very friendly and welcoming family
3598289,64238156,2016-03-01,57180986,Don,Leigh and Martin were great hosts and down to earth people. They made me feel like one of the family as did Coco and Oscar. Martin makes a wicked hamburger as well.
3598289,64566450,2016-03-05,7618640,Michael,Leigh and family were very welcoming and very kind. Room was amazing. Felt really comfortable here despite the fact they were moving - an absolute pleasure.
21838927,223864741,2018-01-02,69784032,Stephan,"Very fair rate for this room. All clean. Good tipps for travelling around.
Room door wasn't able to lock.
Very friendly person"
12210492,172424877,2017-07-21,121950666,Jennie,"Lovely, friendly host. Room clean, well furnished & yummy breakfast.  Many thanks."
22294063,222464843,2017-12-29,163393866,Brad,"Lovely place, highly recommend"
21126276,224945989,2018-01-04,79218299,Alastair,"We had a great week at Ilka's place. It was true to the web posting in all regards, and suited us very well for a pleasant week in a lovely harbourside position handy to both a vibrant local community and with easy access to the city centre - both by bus and ferry. A bonus was the local bus (3 times/hr and air conditioned) which went through the city centre to the Art Gallery of NSW. The easiest of journeys.
The WiFi worked well as did travel to and from the airport ($65 each way by cab).
Our accommodation had just been upgraded and it met our needs well.
Ilka was everything a host should be ... easy to get on with, helpful with regard to our interests and an intersting person.
We happily commend this lovely self contained apartment.
Sue & Alastair"
16070634,116838499,2016-12-03,16560760,Anouk,"We had a fantastic stay at Lynsey's place. The house is truly beautiful, all renovated and decorated with a lot of taste. It was like living in a magazine ! We felt really comfortable, the beds were great, the kitchen had everything we needed. We could even use the washing machine ! Lynsey is very thoughtful, she left a cute note on the fridge for us and fresh flowers in the kitchen ! The neighborhood is great and safe and the bus station was just around the corner. It took us about 15-20 minutes to get to the city depending on traffic. I could not expect a better stay to finish our journey in Australia. Highly recommend it !"
16070634,147463151,2017-04-27,57878583,Denise,"This is a wonderful Airbnb! It was beautifully decorated, clean, comfortable, and had absolutely everything we could have needed. Bus to the city takes under 15 mins and there are a few buses going that way, plus it's only a 2-minute walk to the bus stop once you have your Opal card. Thanks, Lynsey!"
16070634,149182355,2017-05-02,40228053,Catrin,"Very stylish, lovely home in a leafy neighbourhood just 15 minutes away from Central Station by bus. Very convenient bus stop just 2 minutes walk away. Lynsey was very helpful, and replied quickly. She even arranged to borrow a travel cot for our baby to sleep in. Really great."
16070634,225535844,2018-01-06,122036314,Carina,It was a really nice appartment with a cool Style!
16380654,125731891,2017-01-07,95983908,Matthias,The host canceled this reservation the day before arrival. This is an automated posting.
16380654,135713377,2017-03-05,95332188,Meg,Mengjun couldn't do enough for you. His wife baked up fresh bread. Their both always smiling and very friendly. The pool was very clean with 5* views! The apartment was very spacious and private. Mengjun also gave us a lift to the bus stop - Thank you for our lovely stay :-)
16380654,139141354,2017-03-23,112830489,Alexander,"Mengjun was the best host I ever had !

He is an extremely friendly man and knows what to do that you feeling good.
If there is a problem you can text him and he comes down to check it and fix it. Really great!!

The accommodation was absolutely clean and tidy.
The room is bigger than he looks at the pictures and it's a nice place to stay for one or two persons.

And if you open the door to the terrace, you will get a flash by the wonderful view about the valley. The pool is big and it's a really great spot to chill and enjoy the sun if you don't want to go to beach.

In the end, the accommodation is the really best I ever had! The price is really fair and it isn't a problem to go to city by bus. 

I wish I can stay there, if I need, another time:) 
"
16380654,139918765,2017-03-26,6187873,Anne,Mengjun's son was very pleasant.  We appreciated the good bed and the views but it didn't seem a comfortable place to stay in - maybe better chairs would help.
16380654,142402193,2017-04-08,63324502,Tony,"This place is a very well secret - absolutely stunning views in a tranquil setting in a great location. 
Also, the fact you are literally renting the downstairs granny flat is an added bonus. 
I'll be back for sure."
16380654,144425718,2017-04-15,121837047,洪,"风景很美,非常感谢"
16380654,200274670,2017-10-04,5760930,Amanda,"Huge space, very private and clean. New washing machine and toaster oven came in handy. Very comfy bed. I would stay again. No breakfasts though,  which was ok for me. Also no heating and I was a bit cold at times."
17799117,139903960,2017-03-26,120039587,Adrian,"Fantastic apartment: very clean and modern, perfect location, and Lilly was an excellent host, no hesitation in recommending this place. 

Exactly as described and lovely views of the ocean and city. Travelling was easy as there were bus routes straight into the city. If you're visiting Sydney, this is the place to stay."
17799117,153780058,2017-05-21,60708917,Dominique,The host canceled this reservation 222 days before arrival. This is an automated posting.
17799117,168101573,2017-07-09,116479724,Katelin,"Lilly was lovely and very helpful. The apartment was clean and comfortable, exactly as in the pictures. Overall a great experience!"
17799117,168656246,2017-07-10,102678231,Trace,"Aeesome host, nothing to much trouble. Great location and views to die for. Clean and comfortable. Highly recommend."
17799117,169556214,2017-07-13,104892264,Abe,"Great host, had no problems with communication. Clean space with a great view of the city and water. Highly recommend"
17799117,169841033,2017-07-14,109747449,Robert,Awedome place
17799117,170572370,2017-07-16,30391704,Emma,"Fantastic apartment! Great views, clean, super central and Lilly was very professional and reliable to deal with.  I will definitely rebook"
17799117,173153976,2017-07-22,141090400,Jed,"Lilly was super helpful, went over and above. Thanks again."
17799117,176443643,2017-07-31,13900896,Steve,Lilly was a great host. She met us at the apartment and gave us some suggestions for our first trip to Sydney. She even took the time to walk us up the street to Edgcliff where there were grocery and wine shops. The views of the city and the harbor from the apartment were amazing! We walked to Darling Point and the Paddington district where there were a ton of shops and restaurants. Took Uber to tour the Sydney Opera House and the ferry to Manly Beach. This is a nice central location to experience the sights of the city.
17799117,177464943,2017-08-03,42963803,Omeid,Lilly was a fantastic host.  She was very responsive and her place was very clean and spacious. I absolutely enjoyed waking up to the view of bay in the morning!
17799117,178159158,2017-08-05,142950665,Andrew,Fantastic apartment. Very easy to get into the city and Lilly's service was first rate. Thanks for a lovely stay!
17799117,180619596,2017-08-11,20497545,Robin,This is a lovely sun filled unit overlooking the bay and a park. Great location. Railway station and a supermarket just up the road and a good Indian restaurant about 300 metres away. Car stacking arrangement worked well for us but no good for four wheeled drives.
17799117,181495229,2017-08-13,85363963,Martha,"I loved Lilly's apartment.  The unit is bright, clean, comfortable, and cozy. Has a full equipped kitchen with in- unit washer/dryer.  Water pressure and temperature were perfect.  Wi- fi also excellent. The building is safe and well maintained. Lilly was super nice and flexible as I needed to leave my bags few hours after check-out.  She is very responsive, friendly and respectful. I wished I could have stayed longer.  The view from the balcony is so amazing! Just as pictured, you can see Sydney’s CBD in one side and the Bay and Rushcutters Bay Park on the other side. Location is great and 5 min. from the Edgecliff train and bus stop is right at the door. This was the best Airbnb location and host I had in Sydney (and Melbourne). Lilly is a fantastic host and helped me with all sorts of questions I had! thank you Lilly for all your guidance and patience.  I hope to come back soon!"
17799117,184488892,2017-08-19,71784122,Nosiku,Definitely would recommend staying here. Light filled apartment close to shops and transport. Lilly is a great host and communicator!
17799117,186198030,2017-08-24,58128614,Douglas,"Good communication with Lilly.  Her Mum met us and she was absolutely charming and she checked us in and showed us how the 'Car Stacker' worked.  That's half the reason I chose this place just to experience one.  City and Bay view from the unit is awesome!!!  It's 1 block to Rushcutters Bay promenade where there are spectacular views of The Opera House and Harbour Bridge.  Great location to the city, train and grocery stores.  It's a busy 6 lane road out front so bring your earplugs.  Unfortunately the mattress was very uncomfortable.  The springs dug into our bones and we had a terrible nights sleep so on the 2nd night we put the lounge cushions on the bed.  Once the host invests in a proper mattess I would recommend this listing."
17799117,187900834,2017-08-28,102158453,Karen,"Lily's place is really great. Very clean and very comfortable. Lily is an excellent host and communication with her was first rate. Lovely views and quality furnishings at the apartment. Thanks for everything Lily, we will be returning soon."
17799117,188841944,2017-08-31,128718231,D,"This apartment has wonderful views of Sydney and a great location with access to train and bus at your doorstep. Its also right across the street from beautiful Rushcutters bay park. Apartment is equipped with all amenities, and is very comfy and well organized. Lilly was kind, flexible and pleasant to communicate with. Great value for money!"
17799117,190299843,2017-09-04,85298893,Jocelyn,"Lilly's  place was just right. Fabulous views, great location, very clean and cared for with everything you need. Also very secure and convenient. Will be returning  for sure!"
17799117,192684513,2017-09-10,71031500,Laura,"Great little place. Walking distance to a park, aldi and train station. Lilly was wonderful! Thanks!"
17799117,195012647,2017-09-18,147836187,Ben,"Great location, outside the CBD but in easy reach by bus or (with a short walk) train. Fantastic view from the lounge room over the city and Rushcutter bay. I'm happy to recommend this place to others."
